No.,Longitude,Latitude,TIME,Serving PCI,Serving RSRP,Serving DL EARFCN,PCC SINR,PDCP Throughput DL,PDCP Throughput UL,0st PCI in Detected Cells,1st PCI in Detected Cells,2st PCI in Detected Cells,3st PCI in Detected Cells,4st PCI in Detected Cells,5st PCI in Detected Cells,0st RSRP in Detected Cells,1st RSRP in Detected Cells,2st RSRP in Detected Cells,3st RSRP in Detected Cells,4st RSRP in Detected Cells,5st RSRP in Detected Cells,0st EARFCN in Detected Cells,1st EARFCN in Detected Cells,2st EARFCN in Detected Cells,3st EARFCN in Detected Cells,4st EARFCN in Detected Cells,5st EARFCN in Detected Cells
14259,116.445526,39.796146,2017-07-21 11:21:40.582,31,-88.375,37900,8.7,0.001,0.077,30,317,32,,,,-94.625,-101.125,-102.25,,,,37900,37900,37900,,,
14260,116.445457,39.796154,2017-07-21 11:21:41.010,31,-95.75,37900,2.8,0.001,0.003,30,32,,,,,-91.5,-95.187,,,,,37900,37900,,,,
14261,116.445457,39.796154,2017-07-21 11:21:41.434,31,-95.437,37900,3.6,0.003,0.003,30,32,358,3,,,-87.875,-96.812,-111.187,-111.25,,,37900,37900,37900,37900,,
14262,116.445457,39.796154,2017-07-21 11:21:42.012,30,-89.062,37900,8.2,0.003,0.003,32,31,,,,,-94.375,-95,,,,,37900,37900,,,,
14263,116.445396,39.796162,2017-07-21 11:21:42.442,30,-83.562,37900,17.1,0.003,0.002,31,32,,,,,-95.312,-101.812,,,,,37900,37900,,,,
14264,116.445396,39.796162,2017-07-21 11:21:42.819,30,-88.25,37900,12.5,0.031,0.017,31,32,317,,,,-97.25,-99.562,-108.937,,,,37900,37900,37900,,,
14265,116.445312,39.796165,2017-07-21 11:21:43.284,30,-82.875,37900,18,0.031,0.017,31,32,317,358,,,-102.562,-106.875,-106.875,-106.875,,,37900,37900,37900,37900,,
14266,116.445312,39.796165,2017-07-21 11:21:43.608,30,-84,37900,15.399,0.031,0.017,31,32,317,,,,-98.375,-101.812,-104.687,,,,37900,37900,37900,,,
14267,116.445312,39.796165,2017-07-21 11:21:43.731,30,-87.375,37900,13.899,0.031,0.017,31,32,317,,,,-98.375,-101.812,-104.687,,,,37900,37900,37900,,,
14268,116.445229,39.796165,2017-07-21 11:21:44.193,30,-85.5,37900,15.5,0.031,0.017,32,317,,,,,-100.375,-108.187,,,,,37900,37900,,,,
14269,116.445229,39.796165,2017-07-21 11:21:44.449,30,-87.312,37900,13.3,0.031,0.017,32,317,,,,,-101.812,-104.437,,,,,37900,37900,,,,
14270,116.445229,39.796165,2017-07-21 11:21:44.650,30,-87.312,37900,13.3,0.031,0.017,32,317,,,,,-101.812,-104.437,,,,,37900,37900,,,,
14271,116.445137,39.796169,2017-07-21 11:21:45.213,30,-84.937,37900,16,0.031,0.017,32,31,,,,,-99.687,-110.187,,,,,37900,37900,,,,
14272,116.445137,39.796169,2017-07-21 11:21:45.573,30,-86,37900,15.7,0.031,0.023,317,32,31,,,,-103.875,-107.062,-108.937,,,,37900,37900,37900,,,
14273,116.445038,39.796169,2017-07-21 11:21:46.125,30,-82.875,37900,17.4,0.208,0.023,,,,,,,,,,,,,,,,,,
14274,116.445038,39.796169,2017-07-21 11:21:46.586,30,-83.625,37900,15.6,0.208,0.023,,,,,,,,,,,,,,,,,,
14275,116.444954,39.796177,2017-07-21 11:21:46.950,30,-92.375,37900,7,0.208,0.006,32,,,,,,-94.25,,,,,,37900,,,,,
14276,116.444954,39.796177,2017-07-21 11:21:47.311,30,-89.5,37900,8,1.876,0.006,32,,,,,,-96.125,,,,,,37900,,,,,
14277,116.444954,39.796177,2017-07-21 11:21:47.799,30,-89.5,37900,8,1.876,0.006,32,,,,,,-95.187,,,,,,37900,,,,,
14278,116.444855,39.796177,2017-07-21 11:21:47.834,30,-89.125,37900,5.2,1.876,0.006,32,,,,,,-95.187,,,,,,37900,,,,,
14279,116.444855,39.796177,2017-07-21 11:21:48.213,30,-91.75,37900,5.7,1.876,0.42,32,,,,,,-95.562,,,,,,37900,,,,,
14280,116.444855,39.796177,2017-07-21 11:21:48.701,30,-95.937,37900,-2.8,5.114,0.42,32,,,,,,-90.562,,,,,,37900,,,,,
14281,116.444855,39.796177,2017-07-21 11:21:48.718,30,-94.187,37900,-0.899,5.114,0.42,32,,,,,,-90.687,,,,,,37900,,,,,
14282,116.444778,39.796181,2017-07-21 11:21:49.225,30,-92.5,37900,-0.199,5.114,0.42,32,,,,,,-90.687,,,,,,37900,,,,,
14283,116.444778,39.796181,2017-07-21 11:21:49.630,32,-84.125,37900,16.4,0,0.015,30,,,,,,-98.25,,,,,,37900,,,,,
14284,116.444778,39.796181,2017-07-21 11:21:49.630,32,-84.125,37900,16.4,0,0.015,30,,,,,,-98.25,,,,,,37900,,,,,
14285,116.44471,39.796185,2017-07-21 11:21:50.033,32,-89,37900,17.4,0,0.015,30,,,,,,-101.312,,,,,,37900,,,,,
14286,116.44471,39.796185,2017-07-21 11:21:50.441,32,-82.75,37900,21.5,0,0.015,,,,,,,,,,,,,,,,,,
14287,116.444664,39.796185,2017-07-21 11:21:50.862,32,-86.187,37900,20.5,0,0.01,30,,,,,,-100.437,,,,,,37900,,,,,
14288,116.444664,39.796185,2017-07-21 11:21:51.278,32,-83.687,37900,21.6,0.009,0.01,30,,,,,,-104.75,,,,,,37900,,,,,
14289,116.444664,39.796185,2017-07-21 11:21:51.673,32,-83.75,37900,22.6,0.009,0.01,30,,,,,,-99,,,,,,37900,,,,,
14290,116.444626,39.796185,2017-07-21 11:21:52.042,32,-82.812,37900,24.2,0.009,0.01,30,,,,,,-97.437,,,,,,37900,,,,,
14291,116.444626,39.796185,2017-07-21 11:21:52.425,32,-83.562,37900,22.9,0.009,0.01,30,,,,,,-107.125,,,,,,37900,,,,,
14292,116.444611,39.796185,2017-07-21 11:21:52.809,32,-81.5,37900,26,0.009,0.01,32,,,,,,-81.437,,,,,,38400,,,,,
14293,116.444611,39.796185,2017-07-21 11:21:53.204,32,-82.5,37900,23.6,0.009,0.01,30,,,,,,-104.875,,,,,,37900,,,,,
14294,116.444611,39.796185,2017-07-21 11:21:53.574,32,-84.75,37900,21.2,0.009,0.01,30,,,,,,-105.437,,,,,,37900,,,,,
14295,116.444611,39.796185,2017-07-21 11:21:53.933,32,-82.562,37900,24.2,0.009,0.01,30,,,,,,-97.25,,,,,,37900,,,,,
14296,116.444611,39.796185,2017-07-21 11:21:54.325,32,-84.125,37900,17.8,0.009,0.01,30,,,,,,-107.812,,,,,,37900,,,,,
14297,116.444611,39.796185,2017-07-21 11:21:54.690,32,-82.25,37900,22.5,0.009,0.01,30,,,,,,-98.312,,,,,,37900,,,,,
14298,116.444611,39.796185,2017-07-21 11:21:55.078,32,-85.125,37900,23.2,0.009,0,30,,,,,,-106.187,,,,,,37900,,,,,
14299,116.444611,39.796185,2017-07-21 11:21:55.430,32,-81,37900,23,0.009,0,30,,,,,,-101.5,,,,,,37900,,,,,
14300,116.44458,39.796188,2017-07-21 11:21:55.798,32,-78.437,37900,25.8,0.009,0,30,,,,,,-101.812,,,,,,37900,,,,,
14301,116.44458,39.796188,2017-07-21 11:21:56.157,32,-79.187,37900,26.2,0,0,30,,,,,,-99.5,,,,,,37900,,,,,
14302,116.44458,39.796188,2017-07-21 11:21:56.571,32,-80.75,37900,22.6,0,0.016,30,,,,,,-102.625,,,,,,37900,,,,,
14303,116.44455,39.796188,2017-07-21 11:21:56.926,32,-81.562,37900,22.3,0,0.016,30,,,,,,-107.625,,,,,,37900,,,,,
14304,116.44455,39.796188,2017-07-21 11:21:56.986,32,-80.75,37900,20.9,0,0.016,30,,,,,,-103.812,,,,,,37900,,,,,
14305,116.44455,39.796188,2017-07-21 11:21:57.306,32,-79.687,37900,23.3,0,0.016,30,,,,,,-101.437,,,,,,37900,,,,,
14306,116.444496,39.796196,2017-07-21 11:21:57.795,32,-80.25,37900,23,0.412,0.032,353,,,,,,-132.812,,,,,,38950,,,,,
14307,116.444496,39.796196,2017-07-21 11:21:58.013,32,-76.625,37900,26.9,0.412,0.032,32,,,,,,-80.875,,,,,,38400,,,,,
14308,116.444496,39.796196,2017-07-21 11:21:58.206,32,-76.625,37900,26.9,0.412,0.032,32,,,,,,-80.875,,,,,,38400,,,,,
14309,116.444496,39.796196,2017-07-21 11:21:58.572,32,-79.187,37900,24.5,0.412,0.032,32,30,,,,,-71.812,-104.375,,,,,38098,38098,,,,
14310,116.444435,39.7962,2017-07-21 11:21:58.950,32,-74.75,37900,27.6,0.412,0.032,,,,,,,,,,,,,,,,,,
14311,116.444435,39.7962,2017-07-21 11:21:58.954,32,-76.312,37900,26.9,0.412,0.032,205,41,,,,,-86.25,-110.75,,,,,1650,1650,,,,
14312,116.444435,39.7962,2017-07-21 11:21:59.374,32,-78.937,37900,26.9,0.412,0.032,30,,,,,,-105.25,,,,,,37900,,,,,
14313,116.444435,39.7962,2017-07-21 11:21:59.782,32,-83.937,37900,22.2,0.412,0.032,4,,,,,,-121.375,,,,,,1400,,,,,
14314,116.444366,39.7962,2017-07-21 11:22:00.233,32,-83.187,37900,21,0.004,0.008,,,,,,,,,,,,,,,,,,
14315,116.444366,39.7962,2017-07-21 11:22:00.650,32,-84.562,37900,21.5,0.004,0.008,32,,,,,,-77.875,,,,,,38400,,,,,
14316,116.444305,39.7962,2017-07-21 11:22:01.026,32,-82.875,37900,21.7,0.004,0.008,30,,,,,,-105.5,,,,,,37900,,,,,
14317,116.444305,39.7962,2017-07-21 11:22:01.386,32,-82.812,37900,21.1,0.004,0.011,30,,,,,,-103.687,,,,,,37900,,,,,
14318,116.444305,39.7962,2017-07-21 11:22:01.790,32,-90.875,37900,13.6,0.426,0.011,205,43,44,41,,,-79.812,-89.625,-95.812,-103.375,,,1650,1650,1650,1650,,
14319,116.444221,39.7962,2017-07-21 11:22:01.940,32,-91.937,37900,16,0.426,0.011,30,317,,,,,-107.5,-108,,,,,37900,37900,,,,
14320,116.444221,39.7962,2017-07-21 11:22:02.278,32,-88.75,37900,15.8,0.426,0.011,30,317,,,,,-108.125,-108.125,,,,,37900,37900,,,,
14321,116.444138,39.796207,2017-07-21 11:22:02.690,32,-86.562,37900,20.3,0.426,0.011,,,,,,,,,,,,,,,,,,
14322,116.444138,39.796207,2017-07-21 11:22:03.078,32,-87.75,37900,14.7,0.426,0.011,32,,,,,,-88.25,,,,,,38400,,,,,
14323,116.444138,39.796207,2017-07-21 11:22:03.082,32,-87.75,37900,14.7,0.426,0.011,32,,,,,,-88.25,,,,,,38400,,,,,
14324,116.444138,39.796207,2017-07-21 11:22:03.431,32,-87.75,37900,20.5,0.426,0.011,30,,,,,,-107.937,,,,,,37900,,,,,
14325,116.444046,39.796211,2017-07-21 11:22:03.874,32,-84.312,37900,20.3,0.164,0.024,30,,,,,,-103.5,,,,,,37900,,,,,
14326,116.444046,39.796211,2017-07-21 11:22:04.230,32,-84.562,37900,18.3,0.164,0.024,,,,,,,,,,,,,,,,,,
14327,116.444046,39.796211,2017-07-21 11:22:04.644,32,-86.937,37900,18.1,0.164,0.024,,,,,,,,,,,,,,,,,,
14328,116.443932,39.796211,2017-07-21 11:22:05.102,32,-87.437,37900,17.2,0.164,0.024,315,30,,,,,-110.187,-110.187,,,,,37900,37900,,,,
14329,116.443932,39.796211,2017-07-21 11:22:05.501,32,-86.562,37900,18.9,0.164,0.006,,,,,,,,,,,,,,,,,,
14330,116.443832,39.7962149,2017-07-21 11:22:05.874,32,-87.187,37900,17.2,0.164,0.006,317,30,,,,,-107.937,-107.937,,,,,37900,37900,,,,
14331,116.443832,39.7962149,2017-07-21 11:22:06.343,32,-83.812,37900,19.8,0.178,0.006,317,30,,,,,-108.062,-108.062,,,,,37900,37900,,,,
14332,116.443832,39.7962149,2017-07-21 11:22:06.560,32,-87.125,37900,19.9,0.178,0.067,205,41,44,43,,,-86.062,-98.5,-109.937,-109.937,,,1650,1650,1650,1650,,
14333,116.443832,39.7962149,2017-07-21 11:22:06.755,32,-87.125,37900,19.9,0.178,0.067,205,41,36,238,,,-81.937,-93.875,-104.937,-110.812,,,1650,1650,1650,1650,,
14334,116.443733,39.796219,2017-07-21 11:22:07.146,32,-87.562,37900,19.9,0.178,0.067,30,,,,,,-104.75,,,,,,37900,,,,,
14335,116.443733,39.796219,2017-07-21 11:22:07.562,32,-88.562,37900,18,0.178,0.067,30,,,,,,-108.875,,,,,,37900,,,,,
14336,116.443733,39.796219,2017-07-21 11:22:07.594,32,-87.625,37900,20.4,0.178,0.067,39,,,,,,-109.062,,,,,,37900,,,,,
14337,116.443619,39.796219,2017-07-21 11:22:07.922,32,-86.375,37900,17.5,0.178,0.067,39,30,,,,,-111.25,-111.25,,,,,37900,37900,,,,
14338,116.443619,39.796219,2017-07-21 11:22:08.403,32,-84.937,37900,17.1,0.178,0.004,39,30,,,,,-106.062,-108.75,,,,,37900,37900,,,,
14339,116.443619,39.796219,2017-07-21 11:22:08.754,32,-85.062,37900,17.4,0.089,0.004,30,39,,,,,-102.687,-109.812,,,,,37900,37900,,,,
14340,116.44352,39.796223,2017-07-21 11:22:09.126,32,-86.937,37900,16.7,0.089,0.004,39,,,,,,-104.25,,,,,,37900,,,,,
14341,116.44352,39.796223,2017-07-21 11:22:09.489,32,-86,37900,17.6,0.089,0.004,30,39,,,,,-106.937,-106.937,,,,,37900,37900,,,,
14342,116.443405,39.796227,2017-07-21 11:22:09.843,32,-85.25,37900,19.8,0.089,0.004,30,39,,,,,-99.937,-107.937,,,,,37900,37900,,,,
14343,116.443405,39.796227,2017-07-21 11:22:10.237,32,-83.437,37900,21.2,0.07,0.004,32,,,,,,-82.687,,,,,,38400,,,,,
14344,116.443405,39.796227,2017-07-21 11:22:10.603,32,-84.75,37900,19.5,0.07,0.078,39,,,,,,-107.187,,,,,,37900,,,,,
14345,116.443291,39.79623,2017-07-21 11:22:11.390,32,-84.75,37900,22,0.07,0.078,32,,,,,,-85.5,,,,,,38098,,,,,
14346,116.443291,39.79623,2017-07-21 11:22:11.424,32,-84.75,37900,22,0.07,0.078,39,,,,,,-106.625,,,,,,37900,,,,,
14347,116.443199,39.796238,2017-07-21 11:22:11.870,32,-82.312,37900,21,7.735,0.295,39,,,,,,-99.937,,,,,,37900,,,,,
14348,116.443199,39.796238,2017-07-21 11:22:11.935,32,-83.75,37900,22.4,7.735,0.295,39,,,,,,-100.687,,,,,,37900,,,,,
14349,116.443199,39.796238,2017-07-21 11:22:12.286,32,-83.312,37900,22.2,7.735,0.295,39,,,,,,-105.5,,,,,,37900,,,,,
14350,116.443199,39.796238,2017-07-21 11:22:12.701,32,-82.5,37900,23.8,7.735,0.295,39,,,,,,-107.187,,,,,,37900,,,,,
14351,116.443085,39.796242,2017-07-21 11:22:12.926,32,-81.812,37900,19.7,7.735,0.295,39,40,,,,,-99.625,-104.75,,,,,37900,37900,,,,
14352,116.443085,39.796242,2017-07-21 11:22:13.114,32,-81.812,37900,19.7,7.735,0.295,39,40,,,,,-100.437,-105.437,,,,,37900,37900,,,,
14353,116.443085,39.796242,2017-07-21 11:22:13.470,32,-81.25,37900,19.9,7.735,0.295,39,,,,,,-95.437,,,,,,37900,,,,,
14354,116.44297,39.7962459,2017-07-21 11:22:13.888,32,-79.5,37900,21.9,7.735,0.295,39,,,,,,-90,,,,,,37900,,,,,
14355,116.44297,39.7962459,2017-07-21 11:22:14.261,32,-79.562,37900,25.1,0.025,0.295,39,,,,,,-95.75,,,,,,37900,,,,,
14356,116.44297,39.7962459,2017-07-21 11:22:14.653,32,-78.937,37900,24.5,0.025,0.004,39,,,,,,-93.687,,,,,,37900,,,,,
14357,116.442856,39.796249,2017-07-21 11:22:15.138,32,-79.25,37900,22,0.025,0.004,40,39,,,,,-98.75,-104,,,,,37900,37900,,,,
14358,116.442856,39.796249,2017-07-21 11:22:15.561,32,-80,37900,19.6,0.025,0.001,39,40,,,,,-97.375,-102.937,,,,,37900,37900,,,,
14359,116.442757,39.796253,2017-07-21 11:22:15.965,32,-78.75,37900,24.4,0.025,0.001,39,,,,,,-102.625,,,,,,37900,,,,,
14360,116.442757,39.796253,2017-07-21 11:22:16.337,32,-80.625,37900,22.3,0.025,0.001,39,40,,,,,-92.437,-101.75,,,,,37900,37900,,,,
14361,116.442757,39.796253,2017-07-21 11:22:16.743,32,-82.687,37900,21.7,0.025,0.001,39,,,,,,-92.125,,,,,,37900,,,,,
14362,116.442642,39.796257,2017-07-21 11:22:17.138,32,-81.812,37900,19.6,0.025,0.001,39,,,,,,-97.625,,,,,,37900,,,,,
14363,116.442642,39.796257,2017-07-21 11:22:17.494,32,-79.312,37900,22.1,0.025,0.001,39,40,,,,,-93.062,-100.312,,,,,37900,37900,,,,
14364,116.442543,39.796261,2017-07-21 11:22:17.886,32,-79.5,37900,23.2,0.025,0.001,39,40,,,,,-92.687,-99.25,,,,,37900,37900,,,,
14365,116.442543,39.796261,2017-07-21 11:22:18.241,32,-79.687,37900,21.2,0.025,0.001,39,,,,,,-93.687,,,,,,37900,,,,,
14366,116.442543,39.796261,2017-07-21 11:22:18.626,32,-79.812,37900,15.2,0.025,0.001,39,40,,,,,-92.5,-102.812,,,,,37900,37900,,,,
14367,116.442451,39.796265,2017-07-21 11:22:18.999,32,-80.812,37900,19.9,0.025,0.001,39,40,,,,,-97.25,-99.312,,,,,37900,37900,,,,
14368,116.442451,39.796265,2017-07-21 11:22:19.387,32,-82.625,37900,22.5,0.025,0.002,40,39,,,,,-97.937,-98.875,,,,,37900,37900,,,,
14369,116.442337,39.796265,2017-07-21 11:22:19.840,32,-81.5,37900,21.5,0.078,0.002,39,40,,,,,-92.187,-100.437,,,,,37900,37900,,,,
14370,116.442337,39.796265,2017-07-21 11:22:20.193,32,-83.25,37900,21.9,0.078,0.002,39,40,,,,,-94.312,-95.25,,,,,37900,37900,,,,
14371,116.442337,39.796265,2017-07-21 11:22:20.196,32,-83.25,37900,21.9,0.078,0.002,40,39,,,,,-95.75,-98.75,,,,,37900,37900,,,,
14372,116.442337,39.796265,2017-07-21 11:22:20.585,32,-82.25,37900,21.7,0.111,0.002,40,39,,,,,-92.437,-94.75,,,,,37900,37900,,,,
14373,116.442238,39.796268,2017-07-21 11:22:20.974,32,-81,37900,22.5,0.111,0.043,39,40,,,,,-93.875,-94.25,,,,,37900,37900,,,,
14374,116.442238,39.796268,2017-07-21 11:22:21.184,32,-80.875,37900,19,0.111,0.043,39,40,,,,,-93.25,-93.687,,,,,37900,37900,,,,
14375,116.442238,39.796268,2017-07-21 11:22:21.404,32,-82.875,37900,17.4,0.111,0.043,32,39,,,,,-77.75,-92.125,,,,,38400,38400,,,,
14376,116.442238,39.796268,2017-07-21 11:22:21.857,32,-84.625,37900,12.6,0.111,0.043,39,40,,,,,-91.875,-96.437,,,,,37900,37900,,,,
14377,116.442139,39.796268,2017-07-21 11:22:22.229,32,-84.062,37900,14.5,0.111,0.043,39,40,217,,,,-91.125,-93.562,-106.812,,,,37900,37900,37900,,,
14378,116.442139,39.796268,2017-07-21 11:22:22.234,32,-84.062,37900,14.5,0.111,0.043,206,205,39,41,,,-89.187,-95.437,-97,-108.312,,,1650,1650,1650,1650,,
14379,116.442055,39.796272,2017-07-21 11:22:22.698,32,-84.812,37900,15.6,0.111,0.043,39,40,217,,,,-91.687,-97.437,-107.25,,,,37900,37900,37900,,,
14380,116.442055,39.796272,2017-07-21 11:22:23.103,32,-86.062,37900,11.5,0.035,0.002,39,40,,,,,-86.187,-91.937,,,,,37900,37900,,,,
14381,116.442055,39.796272,2017-07-21 11:22:23.462,32,-85.625,37900,14.3,0.035,0.002,39,40,,,,,-84.062,-95.687,,,,,37900,37900,,,,
14382,116.441963,39.796272,2017-07-21 11:22:23.875,32,-85.312,37900,19.1,0.035,0.002,39,40,,,,,-85.062,-94.062,,,,,37900,37900,,,,
14383,116.441963,39.796272,2017-07-21 11:22:24.330,32,-85.937,37900,10.7,0.005,0.002,39,40,217,,,,-86.625,-90.187,-105.5,,,,37900,37900,37900,,,
14384,116.441963,39.796272,2017-07-21 11:22:24.721,32,-86.375,37900,7.6,0.005,0.002,39,40,,,,,-83.125,-90.187,,,,,37900,37900,,,,
14385,116.441879,39.796276,2017-07-21 11:22:25.103,32,-86.312,37900,5.1,0.292,0.004,39,40,,,,,-79.25,-82.812,,,,,37900,37900,,,,
14386,116.441879,39.796276,2017-07-21 11:22:25.538,39,-76.812,37900,21.5,0.292,0.004,40,32,,,,,-80.625,-88.875,,,,,37900,37900,,,,
14387,116.441879,39.796276,2017-07-21 11:22:25.748,39,-75.437,37900,21.6,0.292,0.07,,,,,,,,,,,,,,,,,,
14388,116.441826,39.796276,2017-07-21 11:22:25.915,39,-75.437,37900,21.6,0.292,0.07,40,32,,,,,-81.875,-91.812,,,,,37900,37900,,,,
14389,116.441826,39.796276,2017-07-21 11:22:26.269,39,-76.937,37900,22.8,0.292,0.07,40,32,,,,,-80,-91.5,,,,,37900,37900,,,,
14390,116.441826,39.796276,2017-07-21 11:22:26.761,39,-70.25,37900,16.9,0.479,0.07,40,,,,,,-74.125,,,,,,37900,,,,,
14391,116.441826,39.796276,2017-07-21 11:22:26.767,39,-70.75,37900,19.7,0.479,0,40,,,,,,-74.687,,,,,,37900,,,,,
14392,116.441765,39.79628,2017-07-21 11:22:27.165,39,-71.5,37900,15.8,0.479,0,40,32,,,,,-76.312,-89.625,,,,,37900,37900,,,,
14393,116.441765,39.79628,2017-07-21 11:22:27.516,39,-72.25,37900,16.1,0,0,40,32,,,,,-75.312,-92.937,,,,,37900,37900,,,,
14394,116.441719,39.79628,2017-07-21 11:22:27.970,39,-70.125,37900,24.2,0,0.009,40,32,,,,,-81,-95.625,,,,,37900,37900,,,,
14395,116.441719,39.79628,2017-07-21 11:22:28.338,39,-72.062,37900,22.5,0,0.009,40,32,,,,,-81.062,-85.5,,,,,37900,37900,,,,
14396,116.441719,39.79628,2017-07-21 11:22:28.689,39,-66.75,37900,15.1,0,0.009,40,,,,,,-71.437,,,,,,37900,,,,,
14397,116.441666,39.79628,2017-07-21 11:22:29.042,39,-75.062,37900,15,0,0.009,40,,,,,,-84.312,,,,,,37900,,,,,
14398,116.441666,39.79628,2017-07-21 11:22:29.425,39,-70.812,37900,24.1,0.022,0.007,40,32,,,,,-77.937,-94.125,,,,,37900,37900,,,,
14399,116.441605,39.796284,2017-07-21 11:22:29.808,39,-70.562,37900,27.4,0.022,0.007,40,32,,,,,-80.5,-94.437,,,,,37900,37900,,,,
14400,116.441605,39.796284,2017-07-21 11:22:30.028,39,-73.687,37900,14.6,0.022,0.007,40,32,,,,,-82.687,-89.5,,,,,37900,37900,,,,
14401,116.441605,39.796284,2017-07-21 11:22:30.182,39,-73.687,37900,14.6,0.022,0.007,40,32,,,,,-83.187,-91.125,,,,,37900,37900,,,,
14402,116.441605,39.796284,2017-07-21 11:22:30.630,39,-67.25,37900,25,0.022,0.057,40,,,,,,-79.625,,,,,,37900,,,,,
14403,116.441521,39.796284,2017-07-21 11:22:31.041,39,-67.562,37900,21.6,0.022,0.057,40,,,,,,-78,,,,,,37900,,,,,
14404,116.441521,39.796284,2017-07-21 11:22:31.108,39,-63.062,37900,26,0.022,0.057,,,,,,,,,,,,,,,,,,
14405,116.441521,39.796284,2017-07-21 11:22:31.449,39,-60.5,37900,30,0.022,0.057,32,306,,,,,-84.625,-100.937,,,,,38098,38098,,,,
14406,116.441452,39.796284,2017-07-21 11:22:31.837,39,-57.312,37900,30,0.022,0.057,40,,,,,,-82.437,,,,,,37900,,,,,
14407,116.441452,39.796284,2017-07-21 11:22:32.193,39,-67.75,37900,27.4,0.022,0.057,40,32,,,,,-90.125,-90.375,,,,,37900,37900,,,,
14408,116.441452,39.796284,2017-07-21 11:22:32.605,39,-69,37900,25.3,0.208,0.004,40,32,,,,,-76.5,-89.125,,,,,37900,37900,,,,
14409,116.441376,39.796284,2017-07-21 11:22:32.962,39,-67.125,37900,25,0.208,0.004,40,,,,,,-79.187,,,,,,37900,,,,,
14410,116.441376,39.796284,2017-07-21 11:22:33.342,39,-78.937,37900,19.3,0.208,0.004,32,40,,,,,-95.062,-95.187,,,,,37900,37900,,,,
14411,116.441376,39.796284,2017-07-21 11:22:33.702,39,-78.625,37900,16.1,0.208,0.004,40,32,,,,,-91.25,-98.437,,,,,37900,37900,,,,
14412,116.441292,39.7962879,2017-07-21 11:22:34.076,39,-80,37900,13.6,0.381,0.05,32,40,,,,,-89.75,-90.375,,,,,37900,37900,,,,
14413,116.441292,39.7962879,2017-07-21 11:22:34.686,39,-77,37900,18.8,0.381,0.05,40,32,,,,,-82.562,-96.125,,,,,37900,37900,,,,
14414,116.441292,39.7962879,2017-07-21 11:22:34.691,39,-77.25,37900,15.899,0.381,0.05,,,,,,,,,,,,,,,,,,
14415,116.441193,39.7962909,2017-07-21 11:22:35.138,39,-77.75,37900,15.5,7.433,0.379,40,32,,,,,-83.375,-88.875,,,,,37900,37900,,,,
14416,116.441193,39.7962909,2017-07-21 11:22:35.357,39,-75.562,37900,23.1,7.433,0.379,40,32,,,,,-85.625,-97.25,,,,,37900,37900,,,,
14417,116.441193,39.7962909,2017-07-21 11:22:35.526,39,-75.562,37900,23.1,7.433,0.379,39,40,32,,,,-76.5,-81.812,-87.75,,,,38400,38400,38400,,,
14418,116.441116,39.796303,2017-07-21 11:22:35.954,39,-77.937,37900,16.2,7.433,0.002,40,32,,,,,-88.875,-91.187,,,,,37900,37900,,,,
14419,116.441116,39.796303,2017-07-21 11:22:36.369,39,-83.937,37900,12.2,7.433,0.002,40,32,,,,,-89.312,-93.187,,,,,37900,37900,,,,
14420,116.441116,39.796303,2017-07-21 11:22:36.390,39,-83.187,37900,16.5,7.433,0.002,40,32,,,,,-90.375,-91.312,,,,,37900,37900,,,,
14421,116.441017,39.796307,2017-07-21 11:22:36.774,39,-86.437,37900,13.2,7.433,0.002,40,32,,,,,-90.687,-91.062,,,,,37900,37900,,,,
14422,116.441017,39.796307,2017-07-21 11:22:37.130,39,-85.812,37900,13,7.433,0.002,32,40,,,,,-90.062,-91.5,,,,,37900,37900,,,,
14423,116.441017,39.796307,2017-07-21 11:22:37.606,39,-86.437,37900,11.7,0.005,0.008,40,32,,,,,-89.5,-91,,,,,37900,37900,,,,
14424,116.440918,39.796314,2017-07-21 11:22:38.009,39,-81.625,37900,12.399,0.005,0.008,39,32,40,,,,-84,-90.25,-97.937,,,,38400,38400,38400,,,
14425,116.440918,39.796314,2017-07-21 11:22:38.422,39,-83.25,37900,14.5,0.005,0.008,40,32,,,,,-91,-93.812,,,,,37900,37900,,,,
14426,116.440804,39.796318,2017-07-21 11:22:38.826,39,-86.5,37900,18,0.005,0.008,32,40,,,,,-96.5,-97.312,,,,,37900,37900,,,,
14427,116.440804,39.796318,2017-07-21 11:22:39.214,39,-82.812,37900,19.1,0.005,0.008,40,32,307,,,,-94.062,-94.812,-99.562,,,,37900,37900,37900,,,
14428,116.440804,39.796318,2017-07-21 11:22:39.654,39,-88.062,37900,16.6,0.005,0.008,40,32,,,,,-95.937,-99.812,,,,,37900,37900,,,,
14429,116.440689,39.796326,2017-07-21 11:22:40.063,39,-86.187,37900,18.8,0.005,0.008,40,32,,,,,-94.562,-98.125,,,,,37900,37900,,,,
14430,116.440689,39.796326,2017-07-21 11:22:40.469,39,-89.875,37900,12.1,0.005,0.008,39,32,,,,,-83,-87.687,,,,,38400,38400,,,,
14431,116.440575,39.796329,2017-07-21 11:22:40.825,39,-89.25,37900,16.8,0.005,0.008,40,32,,,,,-96,-101.25,,,,,37900,37900,,,,
14432,116.440575,39.796329,2017-07-21 11:22:41.194,39,-89.937,37900,15.3,0.005,0.008,32,40,,,,,-97.687,-99.375,,,,,37900,37900,,,,
